Geneid	TPM
ENSMUSG00000026124	3.00887459008186
ENSMUSG00000037529	0.106332964200769
ENSMUSG00000045815	0
ENSMUSG00000045174	0.205137065648931
ENSMUSG00000089955	0.166918487761476
ENSMUSG00000037509	3.44284242626046
ENSMUSG00000046858	0
ENSMUSG00000037503	79.9760397948267
ENSMUSG00000026123	12.9882979065763
ENSMUSG00000077231	0
ENSMUSG00000064601	0
ENSMUSG00000045216	130.948630831913
ENSMUSG00000037470	77.2144345392945
ENSMUSG00000047180	0.0863672314724012
ENSMUSG00000037447	2.05703190667767
ENSMUSG00000010453	50.5838537882732
ENSMUSG00000037432	12.818090151148
ENSMUSG00000001143	17.7501732430463
ENSMUSG00000037408	9.25064299207996
ENSMUSG00000001138	26.9726821835622
ENSMUSG00000067653	5.67939304717954
ENSMUSG00000079610	10.9919469107518
ENSMUSG00000026121	11.0328211043048
ENSMUSG00000087589	1.22575032358908
ENSMUSG00000046337	11.3699652159985
ENSMUSG00000089906	0
ENSMUSG00000077939	0
ENSMUSG00000061518	167.511992101794
ENSMUSG00000037351	85.2154244108724
ENSMUSG00000026117	1.91490608492028
ENSMUSG00000026116	119.109001425569
ENSMUSG00000080054	6.78183139035366
ENSMUSG00000070201	1.87467696548918
ENSMUSG00000050122	0.11546923338158
ENSMUSG00000026115	0.444690815069527
ENSMUSG00000026114	3.00089533082072
ENSMUSG00000026113	9.64621727867335
ENSMUSG00000086064	0.259101694417204
ENSMUSG00000026112	99.7334939706389
ENSMUSG00000026111	59.3744588268757
ENSMUSG00000026110	10.3205150702192
ENSMUSG00000087233	1.86944043765262
ENSMUSG00000026090	1.27478033653264
ENSMUSG00000089767	0
ENSMUSG00000060771	3.89690865308735
ENSMUSG00000092106	0.0722196694377509
ENSMUSG00000037216	8.68717129646466
ENSMUSG00000026088	29.4757590616843
ENSMUSG00000026087	49.8517450040698
ENSMUSG00000061584	0
ENSMUSG00000087374	0.0559114182689755
ENSMUSG00000026085	0
ENSMUSG00000089141	0
ENSMUSG00000058407	19.843484540621
ENSMUSG00000026083	122.830652472561
ENSMUSG00000026082	89.2136813785576
ENSMUSG00000037138	9.45056424905614
ENSMUSG00000085391	1.22306227463384
ENSMUSG00000085280	0
ENSMUSG00000087131	2.04666567791938
ENSMUSG00000048814	0.354837854132674
ENSMUSG00000026080	8.68059542365679
ENSMUSG00000067604	0
ENSMUSG00000026078	174.441658595279
ENSMUSG00000026077	1.21116110487023
ENSMUSG00000092553	0
ENSMUSG00000092563	1.20587329131466
ENSMUSG00000073702	24.9547163274953
ENSMUSG00000003134	35.6556290025446
ENSMUSG00000065629	0
ENSMUSG00000003135	64.8863191295115
ENSMUSG00000085894	7.30632834803097
ENSMUSG00000077704	26.3647751419251
ENSMUSG00000048234	30.5781083190485
ENSMUSG00000064936	6.86420181209884
ENSMUSG00000050967	0.153879330155691
ENSMUSG00000090677	0.121805382961077
ENSMUSG00000057173	0.313617467984835
ENSMUSG00000091937	0
ENSMUSG00000026074	263.924608243236
ENSMUSG00000086705	0
ENSMUSG00000026073	0.500568194973551
ENSMUSG00000026072	0.39710819423238
ENSMUSG00000070942	0.686420181209884
ENSMUSG00000026069	0.226516668443935
ENSMUSG00000026070	0
ENSMUSG00000026068	0
ENSMUSG00000026065	0
ENSMUSG00000088965	0
ENSMUSG00000026062	0
ENSMUSG00000041945	1.69763430182152
ENSMUSG00000079588	0
ENSMUSG00000053640	0.161306260949539
ENSMUSG00000060424	0
ENSMUSG00000045515	0.364282427977159
ENSMUSG00000060679	62.6456537679796
ENSMUSG00000077448	3.32965013273451
ENSMUSG00000079587	0.657426008526166
ENSMUSG00000041907	0
ENSMUSG00000089088	0
ENSMUSG00000070939	11.9060216867477
ENSMUSG00000041878	1.43004204418726
ENSMUSG00000010290	54.8361986868799
ENSMUSG00000008136	25.1204314556656
ENSMUSG00000067579	0.46187693352632
ENSMUSG00000066877	14.7908569931584
ENSMUSG00000026051	0.247324344670967
ENSMUSG00000057363	13.2179989769963
ENSMUSG00000090243	0.872113209121237
ENSMUSG00000088848	0
ENSMUSG00000077132	0
ENSMUSG00000041763	186.779007018666
ENSMUSG00000047343	1.08949249692034
ENSMUSG00000090106	0
ENSMUSG00000091844	0
ENSMUSG00000026049	39.7293300624984
ENSMUSG00000026047	37.6016937501003
ENSMUSG00000041684	37.4610712599295
ENSMUSG00000026048	79.6064161211819
ENSMUSG00000046828	0
ENSMUSG00000089703	0.932441207495141
ENSMUSG00000078019	0
ENSMUSG00000056870	11.4129014941372
ENSMUSG00000089877	0
ENSMUSG00000026043	2.23272619409387
ENSMUSG00000026042	2.93075867172816
ENSMUSG00000065010	0
ENSMUSG00000065255	0
ENSMUSG00000087764	0
ENSMUSG00000025995	103.810684072631
ENSMUSG00000084817	0.489224909853536
ENSMUSG00000091090	0.893537619064936
ENSMUSG00000025993	90.2906546053002
ENSMUSG00000070896	0
ENSMUSG00000090682	0
ENSMUSG00000044457	0
ENSMUSG00000041144	0.25270748640707
ENSMUSG00000070199	0
ENSMUSG00000078595	0
ENSMUSG00000025986	77.6441555872668
ENSMUSG00000081185	0
ENSMUSG00000080510	0
ENSMUSG00000088017	0
ENSMUSG00000064943	0
ENSMUSG00000092790	0
ENSMUSG00000051616	0
ENSMUSG00000084531	0
ENSMUSG00000026109	0.15782565185229
ENSMUSG00000092906	0
ENSMUSG00000045954	0.584378674245481
ENSMUSG00000026107	128.424652715046
ENSMUSG00000018417	32.1028007747553
ENSMUSG00000072324	0.729041042134681
ENSMUSG00000062939	8.79298579235802
ENSMUSG00000078291	0
ENSMUSG00000026104	10.4206304916753
ENSMUSG00000026103	43.9298430708889
ENSMUSG00000065192	0
ENSMUSG00000002881	15.3532508079825
ENSMUSG00000043015	27.7919282122857
ENSMUSG00000041439	4.18941894635141
ENSMUSG00000026102	6.67275883512438
ENSMUSG00000041426	27.3110915050635
ENSMUSG00000089802	1.03520444962048
ENSMUSG00000043629	18.3908479727105
ENSMUSG00000026100	0
ENSMUSG00000089334	0
ENSMUSG00000060715	9.25079829541232
ENSMUSG00000026098	20.4700103195476
ENSMUSG00000026097	13.0224588613104
ENSMUSG00000026096	14.3716084792113
ENSMUSG00000026095	84.8626233872768
ENSMUSG00000092657	0
ENSMUSG00000067440	0
ENSMUSG00000026094	84.343384701503
ENSMUSG00000042807	5.15438382729855
ENSMUSG00000087949	0
ENSMUSG00000064498	2.08492111115152
ENSMUSG00000025983	1.42178249045664
ENSMUSG00000041303	60.2816258972674
ENSMUSG00000073678	23.6846194982683
ENSMUSG00000070889	28.8279739983914
ENSMUSG00000052331	2.16099346683771
ENSMUSG00000089245	0
ENSMUSG00000025982	319.173744385492
ENSMUSG00000025981	27.6926155669981
ENSMUSG00000025980	226.801853590904
ENSMUSG00000073676	81.5764282519956
ENSMUSG00000089670	0.67533771612476
ENSMUSG00000025979	55.4656606525019
ENSMUSG00000061863	0
ENSMUSG00000025978	0.379980512507601
ENSMUSG00000073675	0.574077609092158
ENSMUSG00000046994	15.8684054729731
ENSMUSG00000025977	1.269701530411
ENSMUSG00000089944	42.287200718636
ENSMUSG00000038349	0.368535064250902
ENSMUSG00000073674	0
ENSMUSG00000045336	0
ENSMUSG00000038331	8.75188391998492
ENSMUSG00000087022	0.436446593698292
ENSMUSG00000093027	1.84369056936539
ENSMUSG00000084958	15.1902875588321
ENSMUSG00000038323	9.86386713191398
ENSMUSG00000048495	16.6146052469122
ENSMUSG00000025971	13.3599860128139
ENSMUSG00000077776	1.71605045302471
ENSMUSG00000088353	0
ENSMUSG00000038305	5.95155852612491
ENSMUSG00000089176	6.56136937921213
ENSMUSG00000091283	1.7072950935705
ENSMUSG00000054770	8.66964467337604
ENSMUSG00000026039	56.8669725949695
ENSMUSG00000063558	0.590447739303094
ENSMUSG00000064294	0.444079599673678
ENSMUSG00000089275	2.06561628604826
ENSMUSG00000038242	0.105744932324165
ENSMUSG00000089822	0.0599211815453163
ENSMUSG00000079554	0.1401297480485
ENSMUSG00000051223	260.175782062539
ENSMUSG00000026034	70.4426165813437
ENSMUSG00000026035	35.6812929561845
ENSMUSG00000026036	36.9875424297179
ENSMUSG00000026037	94.6252554703903
ENSMUSG00000064701	29.1888955561213
ENSMUSG00000085054	0.579947726758785
ENSMUSG00000038174	13.3952220420734
ENSMUSG00000026032	103.795187951626
ENSMUSG00000059647	0.130459975960943
ENSMUSG00000047528	0.282566889035101
ENSMUSG00000026031	7.17887744908523
ENSMUSG00000026029	5.22168755061534
ENSMUSG00000026028	28.2635059094392
ENSMUSG00000026027	6.70243520379277
ENSMUSG00000047383	0
ENSMUSG00000090590	0
ENSMUSG00000072295	0.202437893732498
ENSMUSG00000077616	0
ENSMUSG00000038079	33.0976204909005
ENSMUSG00000079550	1.08434814756908
ENSMUSG00000026024	39.1083600622347
ENSMUSG00000026023	0.0889854642573644
ENSMUSG00000041075	98.1376405712278
ENSMUSG00000092149	4.85105982538906
ENSMUSG00000047361	0.744863301813731
ENSMUSG00000089276	0
ENSMUSG00000026021	44.5916105621801
ENSMUSG00000026020	486.099316768859
ENSMUSG00000077345	10.2568532824466
ENSMUSG00000077358	47.8042626199741
ENSMUSG00000089512	11.0166201922574
ENSMUSG00000089093	26.5579236777634
ENSMUSG00000067336	65.3293116576359
ENSMUSG00000041040	34.1491024246025
ENSMUSG00000026018	0.856143592243688
ENSMUSG00000026019	41.0732026533685
ENSMUSG00000026017	13.0593821440203
ENSMUSG00000082609	0
ENSMUSG00000073664	39.3633209487029
ENSMUSG00000049439	40.2063264496953
ENSMUSG00000026782	69.9560058193147
ENSMUSG00000026014	43.8990961816801
ENSMUSG00000081562	6.8491487379495
ENSMUSG00000084400	3.20987854522608
ENSMUSG00000082160	0
ENSMUSG00000088973	0
ENSMUSG00000084151	0
ENSMUSG00000082209	3.11368760359985
ENSMUSG00000026012	0.072880287126172
ENSMUSG00000086795	0
ENSMUSG00000085965	0
ENSMUSG00000083118	0
ENSMUSG00000083355	0.58476162226268
ENSMUSG00000026011	0
ENSMUSG00000081382	0
ENSMUSG00000080800	0
ENSMUSG00000026009	0
ENSMUSG00000082804	0
ENSMUSG00000082661	0
ENSMUSG00000080785	0
ENSMUSG00000085248	0
ENSMUSG00000085447	0.250097039117951
ENSMUSG00000086408	0.339037323545916
ENSMUSG00000089546	0
ENSMUSG00000086009	0
ENSMUSG00000052062	0.392193087394172
ENSMUSG00000085842	0.112442822022789
ENSMUSG00000085019	0.288972226545612
ENSMUSG00000085400	0
ENSMUSG00000046526	0
ENSMUSG00000081950	0
ENSMUSG00000084333	0.25408491901277
ENSMUSG00000025969	36.5281072874889
ENSMUSG00000040865	36.843889917447
ENSMUSG00000088953	0
ENSMUSG00000081617	0
ENSMUSG00000081429	2.72056779138064
ENSMUSG00000084799	5.37899063321198
ENSMUSG00000025968	96.4954317820627
ENSMUSG00000025967	811.287928234084
ENSMUSG00000064612	45.8397038821669
ENSMUSG00000064602	20.2805962630193
ENSMUSG00000046856	2.41485450348323
ENSMUSG00000092874	0
ENSMUSG00000086730	44.4241632428042
ENSMUSG00000087561	1.51759563872934
ENSMUSG00000092705	0
ENSMUSG00000027520	60.569436994705
ENSMUSG00000065946	0
ENSMUSG00000083039	0
ENSMUSG00000081643	0.345335230484849
ENSMUSG00000025964	9.44077629098506
ENSMUSG00000087823	6.49766676387997
ENSMUSG00000069085	0
ENSMUSG00000083066	0
ENSMUSG00000025963	0.519107757750349
ENSMUSG00000025962	33.0090617534823
ENSMUSG00000025961	0.507591715342918
ENSMUSG00000080817	0
ENSMUSG00000082373	0.219573384737414
ENSMUSG00000044689	0
ENSMUSG00000025959	21.2580945705447
ENSMUSG00000090886	0
ENSMUSG00000086836	2.95088040864038
ENSMUSG00000086721	0.479756040630564
ENSMUSG00000093228	0
ENSMUSG00000025958	51.2577598020819
ENSMUSG00000025956	15.4415987520094
ENSMUSG00000087213	18.7205503966332
ENSMUSG00000070871	10.6749740159203
ENSMUSG00000045005	36.4387622960702
ENSMUSG00000051344	11.8487688309253
ENSMUSG00000084416	58.6074858109287
ENSMUSG00000077471	0
ENSMUSG00000025955	0
ENSMUSG00000090042	0
ENSMUSG00000070870	0
ENSMUSG00000067299	0
ENSMUSG00000025952	0.283825138540983
ENSMUSG00000073658	0
ENSMUSG00000044429	0
ENSMUSG00000044816	9.68655592144873
ENSMUSG00000025950	188.433192235097
ENSMUSG00000025949	66.1170532650246
ENSMUSG00000025946	0
ENSMUSG00000082565	0
ENSMUSG00000082774	10.691049148237
ENSMUSG00000025945	0
ENSMUSG00000081623	0
ENSMUSG00000083242	0.654212782678042
ENSMUSG00000083289	0
ENSMUSG00000015222	4.96441178056276
ENSMUSG00000088850	0
ENSMUSG00000073656	0.134308584523307
ENSMUSG00000065694	0
ENSMUSG00000055567	0.115722134296191
ENSMUSG00000026005	106.41938321761
ENSMUSG00000026004	18.2097238064514
ENSMUSG00000082057	3.61140860607114
ENSMUSG00000026003	108.706018971905
ENSMUSG00000082769	0.702634831159724
ENSMUSG00000089518	3.91379927882829
ENSMUSG00000077328	0
ENSMUSG00000061816	0
ENSMUSG00000059999	0
ENSMUSG00000082212	0.161189710182957
ENSMUSG00000026000	34.2056055330548
ENSMUSG00000025991	0
ENSMUSG00000086204	0
ENSMUSG00000077745	0
ENSMUSG00000082473	0
ENSMUSG00000085075	0
ENSMUSG00000093213	0
ENSMUSG00000087329	0
ENSMUSG00000062209	0.794480662994848
ENSMUSG00000083795	0
ENSMUSG00000080539	0
ENSMUSG00000087514	0.464763664360859
ENSMUSG00000084332	0
ENSMUSG00000025997	14.1191025910964
ENSMUSG00000053153	1.92496374209112
ENSMUSG00000089345	0.811223850520773
ENSMUSG00000080524	0
ENSMUSG00000075952	0
ENSMUSG00000045648	0
ENSMUSG00000026196	62.7591096939378
ENSMUSG00000089965	11.1837588891056
ENSMUSG00000050296	0.509268847647607
ENSMUSG00000026192	122.228121889968
ENSMUSG00000026193	690.461455347221
ENSMUSG00000073652	3.20066798985958
ENSMUSG00000067744	1.2603760389447
ENSMUSG00000060125	0.92375386705264
ENSMUSG00000039395	152.035324331957
ENSMUSG00000075752	16.351894369136
ENSMUSG00000085769	11.0393348730662
ENSMUSG00000093247	3.50397736481486
ENSMUSG00000093111	2.33598490987657
ENSMUSG00000093333	5.83996227469143
ENSMUSG00000026189	67.8383269457592
ENSMUSG00000026188	1.16875734849096
ENSMUSG00000026187	170.785639606702
ENSMUSG00000039372	0.146993120289839
ENSMUSG00000085812	2.95199605340735
ENSMUSG00000039354	30.0668337055796
ENSMUSG00000039342	0
ENSMUSG00000046330	174.572872284586
ENSMUSG00000039323	726.631693720393
ENSMUSG00000026185	1.93148535838279
ENSMUSG00000026182	0
ENSMUSG00000088666	1.77052824518423
ENSMUSG00000055322	6.30211290817236
ENSMUSG00000061815	0.191572828590135
ENSMUSG00000026180	0.366918682390152
ENSMUSG00000048480	0
ENSMUSG00000087820	0
ENSMUSG00000075767	0
ENSMUSG00000006304	388.722733054728
ENSMUSG00000064272	0.415044760731558
ENSMUSG00000006299	174.318207263018
ENSMUSG00000026179	30.7881954272613
ENSMUSG00000006301	23.1915563238382
ENSMUSG00000073650	0.530653089660353
ENSMUSG00000026177	1.32753700179894
ENSMUSG00000026176	41.9541908896353
ENSMUSG00000065468	7.87364325505456
ENSMUSG00000026175	0.879530223741192
ENSMUSG00000033364	75.7985876172741
ENSMUSG00000026174	142.54694959582
ENSMUSG00000026173	2.2226336125892
ENSMUSG00000026135	13.9294029286911
ENSMUSG00000093155	0
ENSMUSG00000026172	29.0053235787252
ENSMUSG00000026171	33.7544999700872
ENSMUSG00000033276	4.12417283024581
ENSMUSG00000033257	71.8043875195164
ENSMUSG00000026170	3.06891562498599
ENSMUSG00000006542	0.215542568978949
ENSMUSG00000033227	9.81667159539765
ENSMUSG00000026167	1.44626618407269
ENSMUSG00000089964	0
ENSMUSG00000090071	5.98350658360498
ENSMUSG00000055197	0.137963239884485
ENSMUSG00000006546	0
ENSMUSG00000065616	0
ENSMUSG00000047021	0.0285386412809534
ENSMUSG00000089653	0
ENSMUSG00000006538	0.452324734171153
ENSMUSG00000026162	8.47432322481339
ENSMUSG00000026205	0
ENSMUSG00000033159	24.2617247300938
ENSMUSG00000049339	34.7236802657405
ENSMUSG00000026197	14.8556512129792
ENSMUSG00000026198	10.2414149331973
ENSMUSG00000033124	15.606878605698
ENSMUSG00000026199	14.8753200735152
ENSMUSG00000026200	2.70831538111987
ENSMUSG00000026201	19.0588735965724
ENSMUSG00000026202	87.6915991362993
ENSMUSG00000026203	22.6411482766
ENSMUSG00000026204	15.5245526132193
ENSMUSG00000033061	0.894732188074381
ENSMUSG00000026209	90.3765148075499
ENSMUSG00000026208	20.5615208782769
ENSMUSG00000085653	0.771925809319074
ENSMUSG00000026207	4.28807311319702
ENSMUSG00000086053	1.41792304381279
ENSMUSG00000033021	35.3026329104499
ENSMUSG00000033007	0.736259270274629
ENSMUSG00000032997	19.8114182897704
ENSMUSG00000026211	19.2426589039574
ENSMUSG00000051703	1.24728906729432
ENSMUSG00000032968	4.2348634908542
ENSMUSG00000082745	0
ENSMUSG00000026213	18.8786466345292
ENSMUSG00000082059	0
ENSMUSG00000006576	4.54007998677895
ENSMUSG00000083244	0
ENSMUSG00000082528	0
ENSMUSG00000082012	0.282388049231914
ENSMUSG00000089326	0
ENSMUSG00000026235	14.0662985142844
ENSMUSG00000065215	0
ENSMUSG00000004872	0.757203448643521
ENSMUSG00000032908	1.33918894783319
ENSMUSG00000026245	208.573153466035
ENSMUSG00000090486	0.320526665076455
ENSMUSG00000012187	0.715938892468589
ENSMUSG00000032883	188.33189087347
ENSMUSG00000079470	100.700856810651
ENSMUSG00000047330	0.179618807482458
ENSMUSG00000072978	0.701530059412618
ENSMUSG00000050711	0.0897732631361016
ENSMUSG00000077782	0
ENSMUSG00000054702	11.5496515896764
ENSMUSG00000073643	22.2096320521461
ENSMUSG00000026248	73.1611116595016
ENSMUSG00000026249	61.5672304830615
ENSMUSG00000067106	0.459025841344059
ENSMUSG00000064589	2.08492111115152
ENSMUSG00000043230	0.0664541432508825
ENSMUSG00000004364	163.663954041296
ENSMUSG00000090637	0.320987854522608
ENSMUSG00000038608	0.0277539884166724
ENSMUSG00000054976	0.0356653171691787
ENSMUSG00000087008	0.226483816135241
ENSMUSG00000055980	19.6152223698756
ENSMUSG00000022591	0
ENSMUSG00000026142	31.70540177885
ENSMUSG00000080388	0
ENSMUSG00000067158	0.429012613256178
ENSMUSG00000079465	0.134295109196275
ENSMUSG00000065055	0
ENSMUSG00000085879	0
ENSMUSG00000026150	77.1614472827904
ENSMUSG00000026149	1.18348307105152
ENSMUSG00000026159	211.091131450338
ENSMUSG00000038496	6.07825849725263
ENSMUSG00000026166	0.470977956847035
ENSMUSG00000053161	0.312738166672728
ENSMUSG00000084443	0
ENSMUSG00000026163	0
ENSMUSG00000079140	0
ENSMUSG00000080572	0
ENSMUSG00000077736	0
ENSMUSG00000045658	79.7447498938989
ENSMUSG00000036766	12.8443776332456
ENSMUSG00000093254	0
ENSMUSG00000026219	369.44079120698
ENSMUSG00000073633	12.3590784489256
ENSMUSG00000026220	0.488307039478576
ENSMUSG00000073632	0
ENSMUSG00000052477	0
ENSMUSG00000064281	0.326627465436621
ENSMUSG00000061852	0
ENSMUSG00000089976	0
ENSMUSG00000089844	0
ENSMUSG00000079459	0
ENSMUSG00000073631	0
ENSMUSG00000072109	0
ENSMUSG00000090128	0
ENSMUSG00000089763	0
ENSMUSG00000089716	0
ENSMUSG00000079457	0
ENSMUSG00000090252	0
ENSMUSG00000079455	0
ENSMUSG00000091199	0
ENSMUSG00000089652	0
ENSMUSG00000089937	0
ENSMUSG00000090189	0
ENSMUSG00000089714	0
ENSMUSG00000090186	0
ENSMUSG00000070034	0.0667923829021594
ENSMUSG00000090103	0
ENSMUSG00000070031	1.13956475396172
ENSMUSG00000073628	0
